StartDate,EndDate,Duration (in seconds),Finished,ResponseId,participant_id,Personalitytest_1,Personalitytest_2,Personalitytest_3,Personalitytest_4,Personalitytest_5,Personalitytest_6,Personalitytest_7,Personalitytest_8,Personalitytest_9,Personalitytest_10,TIPIQuestions_1,TIPIQuestions_2,TIPIQuestions_3,TIPIQuestions_4,TIPIQuestions_5,TIPIQuestions_6,TIPIQuestions_7,TIPIQuestions_8,sim_other1,sim_other2,sim_other,sim_self1,sim_self2,sim_self,dissim_self1,dissim_self2,dissim_self,dissim_other1,dissim_other2,dissim_other,sim_choice_sim_first,dissim_choice_sim_first,dissim_choice_dissim_first,sim_choice_dissim_first,sim_choice,dissim_choice,similar_same,similar_diff,age,sex,race,feedback,Sam_IB1,Sam_IB4,Alex_IB4,Sam_IB3
3/1/23 9:48,3/1/23 9:57,488,1,R_w4ZlwFrE88yZQit,432,2,4,2,4,3,5,3,2,4,5,6,1,1,1,3,1,6,6,5,5,5,6,6,6,3,3,3,3,4,3.5,4,3,,,4,3,5,2,25,1,5,nothing notable ,A rabbit,Kissing animals,An old woman,A mask
3/1/23 9:48,3/1/23 9:56,468,1,R_2CxipyTqq9ruOlJ,433,4,3,2,2,4,2,2,3,4,2,4,2,5,6,6,5,5,6,5,4,4.5,6,5,5.5,5,4,4.5,6,4,5,5,4,,,5,4,4,4,37,1,5,,An X-Ray,I don't see any of those things,Poodles,Fire
3/1/23 9:49,3/1/23 10:26,2222,1,R_2Vl57Yy1eYW9XpD,434,3,4,2,4,2,4,1,2,4,3,5,3,5,7,4,2,6,2,2,2,2,3,2,2.5,2,2,2,4,1,2.5,2,2,,,2,2,2,2,55,1,5,,A pelvis,Kissing animals,An old woman,A wolf
3/1/23 9:49,3/1/23 9:57,529,1,R_2ZUhYRCtc0r5CAB,435,1,3,2,3,1,1,1,2,2,1,7,5,1,7,4,5,6,7,7,7,7,7,7,7,6,6,6,6,6,6,7,6,,,7,6,7,5,62,2,5,,An X-Ray,I don't see any of those things,Kissing animals,A wolf
3/1/23 9:49,3/1/23 9:57,502,1,R_1g0BKNwTC8o4DMI,436,2,3,2,3,2,4,2,2,4,3,7,1,5,7,5,6,5,7,5,3,4,5,3,4,4,2,3,4,2,3,2,1,,,2,1,4,2,39,1,5,I'd very much like to know what my personality type (4) means.,A pelvis,Kissing animals,Poodles,I don't see any of those things
3/1/23 9:49,3/1/23 9:55,412,1,R_39rb9i4dkfvVBcZ,437,5,1,2,2,2,1,2,3,3,1,2,2,4,4,5,2,5,7,5,3,4,6,5,5.5,5,4,4.5,5,3,4,,,7,7,7,7,6,4,42,2,5,,A pelvis,Kissing animals,I don't see any of those things,Fire
3/1/23 9:49,3/1/23 9:55,387,1,R_1ISPDBpwxcfGMYE,438,2,2,2,3,2,3,3,3,3,2,6,3,5,5,5,2,3,6,5,5,5,5,5,5,4,5,4.5,4,4,4,4,3,,,4,3,5,3,33,2,5,n/a,A rabbit,I don't see any of those things,A mustache,A mask
3/1/23 9:49,3/1/23 9:54,341,1,R_sTEOUELLQzMl6ZH,439,2,4,1,2,3,4,3,2,2,1,1,2,6,6,6,7,4,7,6,6,6,6,6,6,5,5,5,3,3,3,1,1,,,1,1,7,3,30,1,5,"I chose not to speak to either participant not because of our similarities or differences in personality, but because I have social anxiety. ",An X-Ray,An old woman,A mustache,I don't see any of those things
3/1/23 9:49,3/1/23 9:58,568,1,R_3m81cwKHAo67Yg5,440,4,5,5,4,4,1,4,4,5,1,2,3,6,2,6,6,3,7,5,5,5,6,6,6,5,6,5.5,3,5,4,5,6,,,5,6,7,2,49,1,5,This was very interesting.  I found that I would rather get to know someone who was very different than me. Thank you! ,An X-Ray,Poodles,I don't see any of those things,A mask
3/1/23 9:49,3/1/23 9:54,310,1,R_2VL22P5zQULvXz3,441,4,3,4,5,1,3,3,2,4,2,1,6,3,4,3,5,3,6,5,5,5,5,6,5.5,4,4,4,5,5,5,4,4,,,4,4,6,4,21,1,5,,An X-Ray,Poodles,I don't see any of those things,I don't see any of those things
3/1/23 9:49,3/1/23 9:54,313,1,R_2Va8BdAWlDCOf4G,442,4,2,4,2,2,2,4,2,2,2,2,5,4,3,5,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,,,6,6,6,6,6,4,52,2,5,,I don't see any of those things,Poodles,A mustache,A mask
3/1/23 9:49,3/1/23 9:55,389,1,R_NVmcNMqo86kIAIF,443,1,4,1,3,4,4,2,2,4,3,7,1,5,2,3,2,6,3,5,4,4.5,5,4,4.5,4,1,2.5,4,1,2.5,5,1,,,5,1,5,1,25,1,5,,A pelvis,A mustache,Kissing animals,Fire
3/1/23 9:49,3/1/23 9:56,428,1,R_1K2RKpyH0z8Sa6z,444,2,4,3,4,2,2,3,2,5,1,4,2,7,4,5,4,4,7,5,5,5,6,6,6,6,6,6,5,4,4.5,6,6,,,6,6,5,4,69,1,5,nothing,An X-Ray,I don't see any of those things,Poodles,Fire
3/1/23 9:49,3/1/23 10:08,1166,1,R_21jsPDqgD7N6ie9,445,5,4,3,3,4,5,4,3,5,5,6,6,6,6,6,6,7,7,7,6,6.5,7,7,7,5,5,5,3,3,3,,,5,7,7,5,7,6,26,1,5,none,A rabbit,Poodles,A mustache,Fire
3/1/23 9:49,3/1/23 9:57,492,1,R_3KJIiazdQD1Srns,446,2,4,1,3,5,1,2,2,3,2,4,2,2,7,5,2,6,5,5,5,5,5,5,5,4,4,4,4,4,4,5,4,,,5,4,5,3,24,1,3,,A mask,A mustache,An old woman,Fire
3/1/23 9:49,3/1/23 9:56,448,1,R_W72jesdeh11nCCZ,447,4,4,5,5,2,3,5,1,5,2,6,1,3,1,7,6,7,7,7,7,7,7,7,7,4,4,4,4,4,4,,,4,7,7,4,7,4,52,2,5,Thanks for the fun and interesting survey,A rabbit,I don't see any of those things,Poodles,Fire
3/1/23 9:49,3/1/23 9:58,516,1,R_26me4m6eXzbcUfX,448,2,4,3,4,3,3,1,1,5,3,5,1,2,5,7,2,6,4,5,5,5,4,4,4,4,3,3.5,4,5,4.5,4,4,,,4,4,4,4,54,1,5,,An X-Ray,A mustache,I don't see any of those things,A mask
3/1/23 9:49,3/1/23 9:54,314,1,R_XjlWOSHtZxaYOT7,449,2,2,2,3,3,1,2,1,2,2,6,6,6,5,6,3,6,7,6,6,6,6,6,6,4,3,3.5,3,3,3,6,3,,,6,3,6,2,32,2,5,"This was a nice study, thank you!",An X-Ray,I don't see any of those things,A mustache,I don't see any of those things
3/1/23 9:49,3/1/23 9:58,513,1,R_2Y8RCcsjTdmFrd2,450,2,3,2,3,3,3,2,3,4,3,5,2,3,6,5,2,5,5,5,5,5,5,5,5,4,4,4,4,4,4,6,4,,,6,4,5,3,51,2,5,,A pelvis,An old woman,Kissing animals,A wolf
3/1/23 9:49,3/1/23 10:03,802,1,R_25YIhvM3hyb1Pb0,451,2,3,4,2,4,4,2,2,3,2,2,1,2,3,6,1,6,5,4,7,5.5,7,7,7,4,4,4,1,1,1,,,3,7,7,3,6,1,36,2,1,,An X-Ray,Poodles,A mustache,I don't see any of those things
3/1/23 9:49,3/1/23 9:55,323,1,R_3g5zfcIh16fWKA6,452,3,3,2,4,2,4,2,2,4,4,5,2,3,7,6,3,3,2,4,4,4,5,5,5,5,5,5,4,4,4,,,1,1,1,1,4,4,43,1,5,,A rabbit,An old woman,Kissing animals,I don't see any of those things
3/1/23 9:49,3/1/23 9:56,396,1,R_21d1R4gwz7DaK9s,453,2,5,1,3,5,5,1,1,5,5,7,1,1,7,2,1,5,2,1,1,1,4,1,2.5,4,1,2.5,1,1,1,,,1,1,1,1,1,1,35,1,5,,A pelvis,An old woman,Kissing animals,Fire
3/1/23 9:49,3/1/23 9:59,596,1,R_2VkxUB5HuSfJr1Z,454,3,3,3,3,2,2,3,3,3,3,3,2,5,2,4,5,4,4,5,5,5,6,5,5.5,5,5,5,4,4,4,,,5,5,5,5,6,4,45,2,5,no,A rabbit,I don't see any of those things,Kissing animals,A mask
3/1/23 9:49,3/1/23 9:56,401,1,R_0pGxMrAZVIhIE81,455,3,4,3,3,1,2,2,3,4,2,1,3,5,5,6,3,3,7,6,6,6,6,6,6,6,6,6,6,6,6,,,6,6,6,6,4,4,58,2,5,,An X-Ray,Poodles,An old woman,Fire
3/1/23 9:49,3/1/23 9:55,363,1,R_06vnJ4nOLY8hR61,456,2,1,4,5,2,4,1,4,5,4,6,2,5,7,7,2,3,6,5,5,5,5,5,5,5,5,5,4,5,4.5,,,5,5,5,5,6,4,42,1,5,,I don't see any of those things,I don't see any of those things,Poodles,A mask
3/1/23 9:49,3/1/23 9:56,372,1,R_1DZl4aL4N1irsk7,457,1,3,4,4,2,2,3,3,3,2,2,4,3,3,4,4,4,5,5,5,5,5,5,5,4,4,4,5,5,5,5,4,,,5,4,7,3,25,2,1,,A rabbit,Kissing animals,Poodles,I don't see any of those things
3/1/23 9:49,3/1/23 9:54,286,1,R_3fUWgLanE2r9iAw,458,1,3,2,1,4,2,1,3,2,3,5,1,3,1,6,3,5,5,3,3,3,5,5,5,3,3,3,3,3,3,5,3,,,5,3,5,3,36,1,5,"All gucci, TY",An X-Ray,An old woman,A mustache,Fire
3/1/23 9:49,3/1/23 9:56,371,1,R_3Eyjmat0qcTk0fI,459,2,3,2,3,1,3,2,2,3,3,3,3,5,4,5,5,6,6,5,5,5,7,7,7,7,7,7,4,5,4.5,7,7,,,7,7,6,3,46,2,5,No.,I don't see any of those things,Poodles,A mustache,Fire
3/1/23 9:49,3/1/23 10:01,680,1,R_29lZz6ETcg58h0K,460,2,1,1,3,1,2,1,1,3,2,2,5,4,7,7,1,6,7,4,4,4,4,4,4,4,4,4,3,3,3,5,3,,,5,3,5,3,65,2,6,"No, thank you.",A rabbit,Kissing animals,I don't see any of those things,A mask
3/1/23 9:50,3/1/23 9:58,505,1,R_1BV4Kry9wnQq2Uo,461,3,3,1,5,3,1,1,3,1,3,7,7,3,7,7,2,7,7,4,1,2.5,4,1,2.5,4,1,2.5,4,1,2.5,5,2,,,5,2,1,1,43,2,1,,I don't see any of those things,A mustache,An old woman,A wolf
3/1/23 9:50,3/1/23 9:54,279,1,R_2qpUuL6rU4ts5RE,462,2,3,1,3,4,3,2,2,3,3,2,3,2,6,4,2,4,7,4,2,3,4,2,3,4,2,3,4,2,3,,,2,2,2,2,4,3,23,1,5,,I don't see any of those things,Kissing animals,Poodles,A mask
3/1/23 9:50,3/1/23 10:23,1976,1,R_3esrJAJq9Dt3qnF,463,4,4,1,3,1,3,2,1,5,3,4,2,2,4,5,3,5,3,7,7,7,7,7,7,6,5,5.5,4,4,4,1,1,,,1,1,6,6,24,1,5,,A mask,Poodles,An old woman,I don't see any of those things
3/1/23 9:50,3/1/23 9:56,397,1,R_1QyWFw3Hm7WmAr1,464,2,2,2,4,3,2,2,3,3,3,2,1,5,6,6,2,3,7,5,5,5,5,3,4,4,2,3,3,2,2.5,,,4,4,4,4,5,3,65,2,5,,I don't see any of those things,Poodles,A mustache,A wolf
3/1/23 9:50,3/1/23 9:56,403,1,R_3efX9IFohjJpyrF,465,3,4,4,4,2,3,2,4,5,3,5,2,6,5,6,5,3,7,6,6,6,6,6,6,6,6,6,6,6,6,,,5,5,5,5,5,4,35,1,5,n/a,A mask,I don't see any of those things,A mustache,A butterfly
3/1/23 9:50,3/1/23 10:06,1006,1,R_3HLeVlxPcsj0dep,466,2,3,2,4,2,4,1,2,3,4,5,3,6,5,4,6,3,6,5,5,5,6,6,6,4,5,4.5,3,4,3.5,,,5,6,6,5,6,4,24,1,5,No thank you,I don't see any of those things,Kissing animals,Poodles,A wolf
3/1/23 9:50,3/1/23 10:11,1257,1,R_26kZGoNVqNjR80e,467,3,3,3,3,1,3,3,1,3,1,4,4,3,2,4,4,4,6,7,7,7,7,7,7,4,4,4,6,5,5.5,,,5,5,5,5,5,4,37,1,5,No comments,An X-Ray,A mustache,I don't see any of those things,Fire
3/1/23 9:50,3/1/23 10:17,1637,1,R_1OUjzGendonFnXW,468,2,2,2,2,4,4,2,2,2,4,6,6,2,6,6,2,6,2,7,7,7,7,7,7,6,6,6,7,6,6.5,,,6,7,7,6,6,3,45,1,5,,An X-Ray,A mustache,Kissing animals,A wolf
3/1/23 9:50,3/1/23 9:55,290,1,R_3ES8noKdlzgKmQ1,469,3,2,2,2,3,2,2,2,3,2,2,2,1,6,3,2,1,5,5,4,4.5,4,5,4.5,4,5,4.5,4,4,4,,,4,4,4,4,5,4,29,1,5,,A rabbit,An old woman,I don't see any of those things,A wolf
3/1/23 9:50,3/1/23 9:56,348,1,R_31trhbEx1kyE6nL,470,3,4,3,4,3,3,4,2,4,4,5,2,2,5,5,5,6,2,5,5,5,6,6,6,4,4,4,3,4,3.5,,,6,6,6,6,6,4,30,2,5,,An X-Ray,Poodles,A mustache,I don't see any of those things
3/1/23 9:50,3/1/23 9:56,365,1,R_129iEM9P70gry1T,471,4,2,3,2,4,4,5,3,2,3,3,2,3,2,5,6,5,7,5,4,4.5,6,4,5,5,4,4.5,5,3,4,,,2,4,4,2,5,3,23,2,2,,A pelvis,Poodles,I don't see any of those things,I don't see any of those things
3/1/23 9:50,3/1/23 9:54,260,1,R_2e3fY0SzsSfP78U,472,2,2,3,3,1,3,3,3,2,3,2,3,6,4,4,5,2,6,4,4,4,4,4,4,4,4,4,4,4,4,,,4,4,4,4,5,3,26,1,5,"No, but thank you for the opportunity to work on this study. ",A rabbit,A mustache,Poodles,I don't see any of those things
3/1/23 9:50,3/1/23 10:12,1330,1,R_3LZIyhV3aj58bTd,473,5,5,5,1,1,1,3,3,5,5,2,2,6,1,6,6,1,6,5,6,5.5,5,6,5.5,5,6,5.5,5,5,5,,,5,4,4,5,7,7,45,1,5,"Everything was okay, thank you.",I don't see any of those things,I don't see any of those things,A mustache,A mask
3/1/23 9:50,3/1/23 9:58,467,1,R_2z6YbUFl9Daatci,474,2,2,1,1,4,3,2,1,1,1,3,3,3,7,3,1,4,7,5,5,5,5,5,5,5,5,5,3,3,3,4,5,,,4,5,5,3,63,2,5,,I don't see any of those things,An old woman,A mustache,I don't see any of those things
3/1/23 9:50,3/1/23 9:58,483,1,R_3GeTgmH9DYfts3N,475,2,2,2,2,1,2,2,2,2,2,3,4,2,5,3,3,4,7,5,5,5,5,5,5,3,3,3,3,3,3,6,3,,,6,3,6,3,26,2,3,no,I don't see any of those things,Poodles,An old woman,Fire
3/1/23 9:50,3/1/23 10:05,865,1,R_1JOu4rYMtimkD09,476,2,2,2,2,2,3,2,2,2,2,2,6,3,5,5,2,5,6,5,4,4.5,5,4,4.5,4,4,4,4,4,4,,,4,5,5,4,5,3,62,1,5,No.,A pelvis,An old woman,A mustache,A mask
3/1/23 9:50,3/1/23 10:03,749,1,R_3sgiFivhDoaFEF5,477,2,2,1,2,3,2,1,2,2,2,6,4,2,7,5,2,5,5,5,4,4.5,5,4,4.5,4,3,3.5,3,2,2.5,6,2,,,6,2,5,2,62,2,5,,I don't see any of those things,I don't see any of those things,Poodles,A butterfly
3/1/23 9:50,3/1/23 10:00,609,1,R_3QQM9d3sgpZp2dt,478,2,4,2,1,4,2,2,3,3,1,1,6,3,6,5,2,6,7,6,6,6,6,6,6,3,3,3,2,2,2,,,1,7,7,1,7,2,42,2,5,,A mask,A mustache,I don't see any of those things,A wolf
3/1/23 9:50,3/1/23 10:00,613,1,R_Y4zWejFnAwAcofv,479,1,1,1,1,4,2,1,1,2,2,5,1,3,7,5,1,5,5,3,4,3.5,3,3,3,2,2,2,2,2,2,,,2,3,3,2,4,2,40,2,5,,A pelvis,An old woman,I don't see any of those things,I don't see any of those things
3/1/23 9:50,3/1/23 9:58,430,1,R_1pW3kg2uRFxICet,480,2,2,3,2,3,1,2,4,2,1,1,7,6,5,4,1,2,6,3,3,3,4,2,3,4,1,2.5,2,1,1.5,,,1,2,2,1,2,1,32,1,1,,A pelvis,A mustache,An old woman,A mask
3/1/23 9:50,3/1/23 9:56,338,1,R_4SnSQzZHjnfZSWR,481,2,4,4,4,2,2,2,3,4,2,1,1,6,1,6,6,4,6,6,6,6,6,6,6,6,6,6,5,5,5,6,6,,,6,6,5,4,59,1,5,,A pelvis,I don't see any of those things,A mustache,Fire
3/1/23 9:50,3/1/23 10:12,1269,1,R_BPTinNATaK9OcW5,482,4,4,5,5,4,2,4,3,5,2,2,3,5,4,6,6,3,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,4,4,4,4,56,1,5,,A pelvis,I don't see any of those things,A mustache,Fire
3/1/23 9:51,3/1/23 10:03,725,1,R_2w0MXIOrmsqChpH,483,4,2,5,4,2,2,5,2,3,2,5,3,2,3,5,6,6,7,6,6,6,7,6,6.5,4,5,4.5,4,3,3.5,7,5,,,7,5,7,3,34,2,5,,I don't see any of those things,I don't see any of those things,Kissing animals,A mask
3/1/23 9:51,3/1/23 9:58,439,1,R_1ePNboTIM5xxu4x,484,4,4,3,5,3,3,1,1,5,4,7,1,1,5,5,1,7,6,5,5,5,7,7,7,4,3,3.5,2,1,1.5,,,1,7,7,1,7,2,37,2,5,,An X-Ray,A mustache,Poodles,A wolf
3/1/23 9:51,3/1/23 9:59,509,1,R_3Oa8OYLnL7Z9iud,485,2,3,3,3,3,3,3,1,4,2,1,2,4,5,5,5,5,5,6,6,6,6,5,5.5,5,5,5,5,5,5,,,3,5,5,3,6,2,44,2,5,I love personality tests and would like to know the specific characteristics of both my results and the other participants' as well. ,An X-Ray,Poodles,Kissing animals,I don't see any of those things
3/1/23 9:51,3/1/23 9:56,324,1,R_3rI2HD87agjhWKJ,486,2,5,2,1,3,1,2,2,5,1,3,4,3,5,6,1,2,7,2,4,3,4,1,2.5,4,1,2.5,2,4,3,1,1,,,1,1,4,4,40,1,5,,An X-Ray,Poodles,Kissing animals,A wolf
3/1/23 9:51,3/1/23 9:59,505,1,R_2V8wTN5Hlvij5i0,487,2,5,3,2,5,1,1,4,5,3,5,1,5,6,7,1,3,7,4,4,4,4,4,4,4,4,4,4,4,4,5,5,,,5,5,6,3,35,1,5,,A mask,A mustache,An old woman,Fire
3/1/23 9:51,3/1/23 9:57,354,1,R_O9g2zuWq7cprEsx,488,2,3,3,3,5,1,2,4,4,2,6,3,1,7,6,5,2,7,5,6,5.5,4,6,5,4,6,5,4,4,4,,,5,5,5,5,5,3,51,2,5,,I don't see any of those things,I don't see any of those things,An old woman,I don't see any of those things
3/1/23 9:51,3/1/23 10:05,837,1,R_O7EQtkEEFV46tEJ,489,1,2,2,2,2,2,2,3,2,2,3,3,4,5,4,3,4,3,4,4,4,4,5,4.5,3,5,4,4,4,4,,,5,5,5,5,5,3,34,1,3,,I don't see any of those things,An old woman,A mustache,A butterfly
3/1/23 9:51,3/1/23 9:57,357,1,R_Urq0yDDrdjefTZn,490,4,4,3,2,4,2,3,3,4,3,2,3,5,2,4,5,2,7,4,5,4.5,4,5,4.5,4,5,4.5,4,5,4.5,,,4,4,4,4,6,2,24,1,6,,A mask,Kissing animals,A mustache,Fire
3/1/23 9:51,3/1/23 10:00,530,1,R_3QVuO5InOa3FbsY,491,2,4,1,5,2,5,1,3,5,5,7,1,6,7,7,2,4,6,4,4,4,4,1,2.5,4,1,2.5,4,4,4,,,1,1,1,1,2,1,26,1,6,,I don't see any of those things,Kissing animals,Poodles,A wolf
3/1/23 9:51,3/1/23 9:59,471,1,R_27BsU1yNGPQ8igW,492,1,1,1,5,3,3,1,3,5,5,1,2,6,6,7,6,1,6,7,7,7,7,7,7,1,1,1,1,1,1,7,1,,,7,1,7,1,50,2,1,,A pelvis,Poodles,An old woman,Fire
3/1/23 9:51,3/1/23 9:55,239,1,R_0wdbTn5ADO3CLu1,493,1,2,4,5,1,2,2,3,2,4,5,5,6,5,5,6,3,2,6,6,6,6,6,6,4,4,4,4,5,4.5,,,4,6,6,4,6,3,31,1,5,,A pelvis,Kissing animals,I don't see any of those things,A wolf
3/1/23 9:51,3/1/23 9:57,357,1,R_2qEMFc9lhvhuAxW,494,2,4,1,4,4,2,1,2,4,4,3,5,5,1,6,2,5,7,5,4,4.5,6,5,5.5,3,4,3.5,3,5,4,,,3,5,5,3,6,2,52,1,5,,I don't see any of those things,A mustache,An old woman,A wolf
3/1/23 9:51,3/1/23 10:10,1133,1,R_BFhD1CeMEB08O2t,495,3,3,1,3,3,4,1,1,5,3,6,5,1,6,4,1,7,1,5,4,4.5,5,4,4.5,3,2,2.5,2,2,2,,,1,5,5,1,5,2,35,2,6,"No, thank you!",A rabbit,An old woman,Poodles,A wolf
3/1/23 9:51,3/1/23 9:56,325,1,R_vCeVNfw22ImqSl3,496,3,4,3,3,4,2,2,4,3,3,1,3,5,5,5,6,4,6,5,4,4.5,4,4,4,4,4,4,5,4,4.5,3,3,,,3,3,4,4,31,1,5,,A rabbit,A mustache,Kissing animals,A wolf
3/1/23 9:51,3/1/23 9:58,392,1,R_1ltce25fYiinjuA,497,2,5,2,5,1,4,2,1,5,3,3,3,5,6,6,2,5,7,7,6,6.5,7,5,6,5,4,4.5,4,3,3.5,,,3,5,5,3,7,3,45,2,5,"I did a survey similar to this. It only included the personality types, not the inkblots or animal avatars. The avatars were very cute.",A pelvis,An old woman,I don't see any of those things,A wolf
3/1/23 9:51,3/1/23 9:56,295,1,R_29amosZ6UDnkhIK,498,2,2,1,4,2,2,1,1,3,3,6,5,3,7,4,2,5,5,5,5,5,6,6,6,5,5,5,4,4,4,,,5,6,6,5,6,4,43,2,6,,I don't see any of those things,Kissing animals,Poodles,I don't see any of those things
3/1/23 9:51,3/1/23 9:58,417,1,R_25EIAoSxHKEPhRs,499,3,3,4,3,3,2,3,3,3,2,4,2,4,3,5,4,4,7,5,5,5,5,5,5,4,5,4.5,4,4,4,5,5,,,5,5,6,4,48,1,3,I don't have anything else to share,A rabbit,Kissing animals,A mustache,Fire
3/1/23 9:51,3/1/23 10:00,513,1,R_214KqKU1IxGR1tr,500,4,5,5,5,4,3,5,4,5,3,3,1,5,1,7,5,4,7,6,6,6,6,6,6,4,4,4,4,4,4,6,4,,,6,4,6,4,38,2,5,,A pelvis,Kissing animals,A mustache,A mask
3/1/23 9:51,3/1/23 9:56,246,1,R_1LUnzLmw0CbKboX,501,1,2,1,1,3,2,1,1,2,2,6,3,5,7,3,2,2,1,6,6,6,6,6,6,3,6,4.5,3,4,3.5,6,4,,,6,4,7,2,33,2,5,,A mask,An old woman,I don't see any of those things,A butterfly
3/1/23 9:51,3/1/23 9:57,360,1,R_31YKn2uwsSzRG5y,502,1,5,5,5,1,1,3,1,5,1,1,2,5,7,6,4,4,7,4,3,3.5,4,3,3.5,4,3,3.5,4,3,3.5,,,1,1,1,1,1,1,62,2,5,,A mask,Kissing animals,I don't see any of those things,A wolf
3/1/23 9:52,3/1/23 9:58,364,1,R_3RjC0rczxCoFOAV,503,2,2,1,2,2,3,1,1,2,3,6,5,3,7,3,1,5,5,5,5,5,5,6,5.5,4,4,4,4,4,4,5,3,,,5,3,5,4,38,1,5,,A mask,A mustache,I don't see any of those things,Fire
3/1/23 9:52,3/1/23 9:58,376,1,R_O7KEY7DKs3163Jf,504,4,3,4,4,3,3,4,2,4,3,7,2,5,2,6,6,5,3,5,5,5,4,4,4,3,3,3,3,2,2.5,,,5,4,4,5,5,2,33,1,5,No thank you,A pelvis,Poodles,Kissing animals,A wolf
3/1/23 9:52,3/1/23 9:57,333,1,R_3KNrn0MA8Vm6ygm,505,2,1,1,2,4,2,1,3,2,2,5,6,2,5,3,3,5,7,4,4,4,4,4,4,2,2,2,2,2,2,,,3,4,4,3,4,2,31,2,2,none,A rabbit,A mustache,Kissing animals,A wolf
3/1/23 9:52,3/1/23 10:00,479,1,R_123EVf85F0m81zM,506,3,5,3,4,3,4,3,3,5,4,5,4,2,4,5,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,4,4,4,4,62,2,5,,A pelvis,An old woman,Poodles,Fire
3/1/23 9:52,3/1/23 10:02,596,1,R_3sBsgaPrVmQP5gQ,507,1,2,2,3,1,3,2,2,3,1,3,2,7,5,3,1,2,6,5,6,5.5,5,4,4.5,5,4,4.5,5,5,5,,,4,4,4,4,5,4,44,1,5,:),An X-Ray,Kissing animals,An old woman,Fire
3/1/23 9:52,3/1/23 9:59,414,1,R_2bHHx7buiYKsQQp,508,1,1,3,2,2,2,1,2,1,1,4,3,5,7,6,3,6,7,5,6,5.5,5,6,5.5,4,3,3.5,5,4,4.5,6,3,,,6,3,4,3,75,2,5,,An X-Ray,A mustache,Poodles,Fire
3/1/23 9:52,3/1/23 10:02,642,1,R_pSlx2yGmrbrPMyd,509,5,5,5,5,4,4,3,4,5,5,3,3,7,3,7,6,2,7,6,6,6,6,6,6,6,6,6,6,6,6,,,5,6,6,5,5,5,43,1,5,,An X-Ray,Kissing animals,An old woman,I don't see any of those things
3/1/23 9:52,3/1/23 9:58,361,1,R_2QxK56swSwj0hAA,510,2,4,2,3,4,4,1,3,5,3,1,1,6,5,6,3,5,7,6,6,6,6,5,5.5,5,5,5,3,3,3,6,3,,,6,3,6,3,48,2,5,went well,A mask,A mustache,I don't see any of those things,I don't see any of those things
3/1/23 9:52,3/1/23 9:57,322,1,R_2YEPFm1VUuuMF2k,511,1,5,2,1,2,1,2,2,2,1,5,5,5,6,4,4,1,7,4,4,4,4,4,4,4,4,4,4,4,4,,,3,3,3,3,4,4,42,1,5,,A mask,Poodles,Kissing animals,Fire
3/1/23 9:52,3/1/23 10:01,568,1,R_2zSKlgtEKViLEaM,512,2,3,1,2,3,4,1,1,4,2,7,2,1,7,7,1,6,2,4,3,3.5,3,1,2,3,1,2,3,4,3.5,,,2,2,2,2,3,2,28,1,5,,A mask,Kissing animals,An old woman,Fire
3/1/23 9:52,3/1/23 9:59,440,1,R_2c8cqIy8gEHAQeJ,513,3,2,5,2,2,4,4,3,3,3,5,5,5,4,4,6,5,3,7,7,7,7,7,7,5,6,5.5,4,5,4.5,,,6,7,7,6,6,4,33,2,5,,An X-Ray,Kissing animals,A mustache,A mask
3/1/23 9:52,3/1/23 10:00,516,1,R_22VT8ufqOmphSMJ,514,2,4,3,3,3,3,3,3,4,2,5,2,6,3,6,5,5,3,5,5,5,5,7,6,4,7,5.5,4,4,4,,,7,7,7,7,5,5,58,1,5,Go gently - dwell in beauty.,I don't see any of those things,Kissing animals,I don't see any of those things,A wolf
3/1/23 9:52,3/1/23 9:58,393,1,R_3k6OAsEpSlCeiPN,515,2,4,1,4,4,1,1,2,5,1,2,3,3,7,5,2,2,6,4,3,3.5,5,5,5,5,4,4.5,4,3,3.5,,,4,5,5,4,5,4,23,2,5,No comment. ,A mask,Poodles,An old woman,I don't see any of those things
3/1/23 9:52,3/1/23 10:02,599,1,R_ByKaT6y2eklQuXf,516,3,2,4,2,2,3,4,2,2,2,2,5,5,1,3,7,2,7,5,5,5,6,6,6,6,6,6,5,5,5,5,6,,,5,6,5,4,65,2,5,,I don't see any of those things,Kissing animals,A mustache,I don't see any of those things
3/1/23 9:52,3/1/23 10:00,514,1,R_RqVFTLPmYUFgtcl,517,2,5,2,4,2,3,2,3,5,3,2,5,5,6,5,6,4,7,5,5,5,5,5,5,5,5,5,5,6,5.5,,,5,5,5,5,6,4,45,1,5,,A mask,Poodles,An old woman,Fire
3/1/23 9:52,3/1/23 9:57,331,1,R_1IGGQciv0g18ILY,518,4,1,3,1,1,2,3,2,3,3,1,7,1,6,5,1,5,7,6,4,5,5,4,4.5,4,3,3.5,4,4,4,,,4,5,5,4,5,3,49,2,5,,A mask,I don't see any of those things,A mustache,I don't see any of those things
