startdate,enddate,responseId,participant_id,check_choose_avatar,attention_check,exclude,condition,black_white,female_male,dissim_self,dissim_other,sim_self,sim_other,dissim_choice,sim_choice,dissim_similar,sim_similar,age,sex,race,feedback
##########,##########,R_2OJsHDESswGQP0J,bm_267,15,5,0,b_m,black,male,1,1,1,1,2,2,1,5,50,1,1,no
##########,##########,R_1rq9e0Qq2Pz0uk6,bm_268,15,5,0,b_m,black,male,7,7,7,7,2,1,2,7,28,1,1,
##########,##########,R_2fHeTBjmjhOqISk,bm_269,15,5,0,b_m,black,male,7,7,7,7,1,1,4,7,34,1,1,
##########,##########,R_3QKPaOkt4sgCgyN,bm_270,15,5,0,b_m,black,male,7,7,7,7,1,1,6,7,30,1,1,
##########,##########,R_3qytMSvvY3SNAgC,bm_271,15,5,0,b_m,black,male,3,2,6,6,2,1,2,6,35,1,1,
##########,##########,R_2c2flIzwOLzKLIR,bm_272,15,5,0,b_m,black,male,4,4,4,4,2,2,4,4,29,1,1,No
##########,##########,R_1Kl0Bkpm2791dpr,bm_273,15,5,0,b_m,black,male,4,3,4,4,1,1,2,7,42,1,1,
##########,##########,R_1IvmkFgHt5xfX4r,bm_274,15,5,0,b_m,black,male,6,5,6,5,1,1,6,6,32,1,1,
##########,##########,R_2U5klEvMETHWe4A,bm_275,15,5,0,b_m,black,male,7,6,7,7,1,1,5,7,31,1,1,Survey was good and was interesting. I am glad I was able to share my opinions on here
##########,##########,R_xeX0YKpftP60wBX,bm_276,15,5,0,b_m,black,male,7,7,7,6,1,1,1,7,33,1,1,Thanks for letting me participate in your survey.
##########,##########,R_CZYPFifaFlGDkNX,bm_277,15,5,0,b_m,black,male,5,4,5,5,1,1,5,7,30,1,1,
##########,##########,R_3ejWJ4R3huYMwif,bm_278,15,5,0,b_m,black,male,5,5,6,5,1,1,3,6,39,1,1,
##########,##########,R_2uVEbbSTSryfFwI,bm_279,15,5,0,b_m,black,male,7,6,7,7,1,1,5,7,29,1,1,none
##########,##########,R_1rNgcTunqsV9cM6,bm_280,15,5,0,b_m,black,male,6,4,6,6,1,1,3,6,37,1,1,
##########,##########,R_1CyEfBzhP7MiWCK,bm_281,15,5,0,b_m,black,male,7,7,7,7,1,1,5,7,40,1,1,Great survey.
##########,##########,R_2YKvw9yBniaASua,bm_282,15,5,0,b_m,black,male,5,5,6,6,1,1,6,6,36,1,1,
##########,##########,R_3isWUwBVjOhnxQ1,bm_283,15,5,0,b_m,black,male,4,3,6,5,2,1,2,7,37,1,1,no
##########,##########,R_bkd8Z609mDwHKwN,bm_284,15,5,0,b_m,black,male,2,2,2,3,2,2,2,4,34,1,1,No.
##########,##########,R_b1uA5x1GkkrLyxP,bm_285,15,5,0,b_m,black,male,6,5,6,5,1,1,5,7,51,1,1,This was interesting and I wish you well with your research.
##########,##########,R_1IK4RiAfESPcBTV,bm_286,15,5,0,b_m,black,male,3,3,4,4,1,1,3,5,33,1,1,
##########,##########,R_1CabK4MWefun5sj,bm_287,17,5,0,b_m,black,male,4,5,5,5,1,1,3,6,36,1,1,N/A
##########,##########,R_1rAdXDmFn5TsJSX,bm_288,21,5,0,b_m,black,male,5,4,6,5,1,1,4,4,34,1,1,
##########,##########,R_qFqHVO18tuf0zmx,bm_289,21,5,0,b_m,black,male,5,4,6,6,1,1,5,6,33,1,1,
##########,##########,R_2ZJsGhLoyRFYJGd,bm_290,21,5,0,b_m,black,male,7,7,7,6,1,1,6,7,36,1,1,
##########,##########,R_7NDaWFFJ2u9alUd,bm_291,21,5,0,b_m,black,male,6,4,5,6,2,1,2,6,33,1,1,N/A
##########,##########,R_PvqdNiwH3LAVemd,bm_292,21,5,0,b_m,black,male,5,5,7,6,1,1,5,6,32,1,1,
##########,##########,R_eg7AEFPHgsp5Lq1,bm_293,21,5,0,b_m,black,male,4,4,4,4,1,1,3,6,56,1,1,No
##########,##########,R_1lotDSI09cyuPp6,bm_294,21,5,0,b_m,black,male,6,6,6,6,2,1,6,5,33,1,1,
##########,##########,R_3V6KL37bWoUyEyB,bm_295,21,5,0,b_m,black,male,6,4,6,4,2,1,2,6,29,1,1,Thanks 
##########,##########,R_3oHC4wmMJgOGjpr,bm_296,21,5,0,b_m,black,male,5,4,6,7,1,1,3,6,0.25,1,1,
##########,##########,R_dbtwOJg46kUNiWB,bm_297,21,5,0,b_m,black,male,6,6,6,6,2,1,3,7,33,1,1,
##########,##########,R_Ok5UDxMSJTKZ0l3,bm_298,21,5,0,b_m,black,male,5,4,5,5,1,1,3,6,39,1,1,Not at this time 
##########,##########,R_YRC5ILclRkbL9IJ,bm_299,21,5,0,b_m,black,male,5,4,5,5,2,2,3,5,63,1,1,Nope.
##########,##########,R_1ifIIEmFih1STXf,bm_300,21,5,0,b_m,black,male,6,3,6,5,2,1,3,5,40,1,1,
##########,##########,R_1IYpfJtxetz9vvL,bm_301,21,5,0,b_m,black,male,6,6,5,6,1,1,6,6,35,1,1,
##########,##########,R_9mL0bSXtTi4xZpT,bm_302,21,5,0,b_m,black,male,5,5,5,6,1,1,5,6,37,1,1,
##########,##########,R_2XpTB1l74SqfayV,bm_303,22,5,0,b_m,black,male,7,7,7,7,1,1,7,7,21,1,1,
9/27/21 13:51,9/27/21 13:57,R_2WO9sk4KL9yOdax,bf_4,20,6,3,b_f,black,female,7,7,7,7,1,1,7,6,31,2,1,No
9/27/21 11:42,9/27/21 11:46,R_1FDOjtUNdouoVpD,bf_1,15,5,2,b_f,black,female,7,7,7,7,1,1,7,7,27,1,5,
9/27/21 11:01,9/27/21 11:07,R_2fJ6K9YlO1Y2ldF,bf_2,15,5,2,b_f,black,female,7,7,7,7,1,1,6,6,30,1,1,
9/27/21 13:23,9/27/21 13:26,R_An5Rd7nPQgWHQo9,bf_3,15,5,2,b_f,black,female,5,3,7,7,2,1,4,7,37,1,1,
9/27/21 15:16,9/27/21 15:19,R_3DdujHiqv2zMevM,bf_8,18,5,1,b_f,black,female,5,4,6,4,1,1,3,6,19,2,6,
9/27/21 14:24,9/27/21 14:27,R_20SEQmmGUy4uk0S,bf_12,14,5,1,b_f,black,female,5,5,6,5,1,1,3,6,18,2,2,
9/27/21 14:00,9/27/21 14:06,R_12mwwDaynuHRwd9,bf_25,19,5,1,b_f,black,female,5,5,5,5,2,1,1,5,41,2,1,
9/27/21 9:52,9/27/21 10:01,R_1IS4Ob9BOPyhaP5,bf_43,6,5,1,b_f,black,female,5,5,4,4,1,1,4,6,31,2,1,
9/27/21 16:07,9/27/21 16:23,R_27EHMPSIKn8kigM,bf_85,6,5,1,b_f,black,female,5,6,6,7,2,1,3,6,36,2,1,
9/27/21 12:31,9/27/21 12:34,R_2fxJ62crskB611z,bf_118,22,5,1,b_f,black,female,3,2,7,6,1,1,4,7,24,2,1,I was trying to pick avatar 22 because it reflects what I look like. I think I accidentally chose a different one but my answers reflect what I would have chosen based on being #22
9/27/21 11:25,9/27/21 11:33,R_2P24btaikkkAtOb,bf_121,6,5,1,b_f,black,female,7,4,7,4,1,1,7,7,31,2,1,
9/27/21 18:09,9/27/21 18:12,R_3n1w9RKTimDF8i5,bf_193,2,5,1,b_f,black,female,7,7,7,7,1,1,3,6,46,2,1,
9/27/21 15:23,9/27/21 15:28,R_3oGXVfE9W5GE5q2,bf_202,23,5,1,b_f,black,female,5,5,6,4,1,1,3,6,35,2,1,
9/27/21 16:14,9/27/21 16:18,R_3Ok9jE6wGMRh2dE,bf_203,19,5,1,b_f,black,female,4,4,5,4,2,1,3,5,26,2,1,
9/27/21 12:04,9/27/21 12:08,R_3scdlODDqBDH9D4,bf_223,6,5,1,b_f,black,female,6,6,7,6,1,1,6,7,27,2,1,Great survey
9/27/21 11:57,9/27/21 12:09,R_8jJcOLtBjGhfGhj,bf_234,14,5,1,b_f,black,female,5,5,5,5,1,1,5,6,30,2,1,Good study
9/27/21 15:00,9/27/21 15:05,R_wYlTFzYA8uQ1Slb,bf_296,6,5,1,b_f,black,female,5,4,5,4,1,1,2,6,53,2,1,no
9/27/21 13:33,9/27/21 13:36,R_1dK0qAqV89Qv0pX,bf_5,21,5,0,b_f,black,female,2,6,4,3,2,1,1,7,28,2,6,
9/27/21 10:55,9/27/21 10:58,R_25ABqdDStvIubKu,bf_6,21,5,0,b_f,black,female,4,4,6,5,1,1,3,5,19,2,6,
9/27/21 12:24,9/27/21 12:32,R_2tMAOwZfHD0vvB6,bf_7,11,5,0,b_f,black,female,1,2,1,1,2,1,4,5,30,2,6,No.
9/27/21 13:07,9/27/21 13:11,R_3G1YCzNwHnujj7d,bf_9,21,5,0,b_f,black,female,5,4,6,5,2,1,3,7,24,2,6,
9/27/21 13:26,9/27/21 13:32,R_CkJWYblyYJCIYtr,bf_10,21,5,0,b_f,black,female,5,4,5,4,1,1,4,6,24,2,6,
9/27/21 18:48,9/27/21 18:52,R_yHKZNR9Wj07K2I1,bf_11,11,5,0,b_f,black,female,4,2,4,3,2,1,4,5,23,2,6,
9/27/21 13:07,9/27/21 13:10,R_264j5m6vNDAXAuf,bf_13,21,5,0,b_f,black,female,4,3,4,4,2,1,2,6,25,2,2,
9/27/21 11:40,9/27/21 11:44,R_3GlCw3FMj8oRB3r,bf_14,11,5,0,b_f,black,female,4,4,4,4,1,1,4,5,21,2,2,
9/27/21 14:54,9/27/21 15:00,R_06SemHhXR1uuzT3,bf_15,11,5,0,b_f,black,female,4,3,4,4,1,1,2,3,19,2,1,
9/27/21 14:15,9/27/21 14:18,R_0BANZlY3vP30wEN,bf_16,11,5,0,b_f,black,female,2,1,7,7,2,1,1,7,22,2,1,
9/27/21 13:25,9/27/21 13:38,R_0GUmlIvY76P3VHb,bf_17,11,5,0,b_f,black,female,5,6,7,5,2,1,3,7,23,2,1,Thank you for this survey.
9/27/21 15:26,9/27/21 15:32,R_0uGQLNJADRXePSN,bf_18,11,5,0,b_f,black,female,4,4,4,4,2,2,4,6,38,2,1,No
9/27/21 14:00,9/27/21 14:03,R_0VrDX3RqAutjmQ9,bf_19,21,5,0,b_f,black,female,3,3,5,6,1,1,3,7,23,2,1,N/A
9/27/21 10:35,9/27/21 10:39,R_0wiVNLdisJpflf3,bf_20,11,5,0,b_f,black,female,2,2,3,3,2,1,2,6,20,2,1,N/A
9/27/21 11:50,9/27/21 11:54,R_10VDnSR6q9xemIi,bf_21,21,5,0,b_f,black,female,2,3,5,5,2,1,2,5,20,2,1,
9/27/21 16:35,9/27/21 16:48,R_10x8eToqet5vozg,bf_22,11,5,0,b_f,black,female,5,6,7,7,1,2,4,6,49,2,1,No.
9/27/21 18:07,9/27/21 18:09,R_12GvOysUYd7QHpE,bf_23,21,5,0,b_f,black,female,5,4,6,6,1,1,2,7,20,2,1,
9/27/21 9:49,9/27/21 9:55,R_12mPfORW3Ya3HJQ,bf_24,21,5,0,b_f,black,female,7,7,7,7,1,1,7,7,28,2,1,"It's hard to assess if I would like to have a conversation with someone simply based on an avatar. If there had been some more information provided about my potential partner it would have raised less suspicion that I would actually be speaking to a real person and this was not about whether or not I feel more similar to someone who is of the same race than me than someone who is not. Also, why are there so many options for white avatars but a limited selection for avatars with darker skinned tones? You'll probably want to drop my data, but hopefully that helps!"
9/27/21 19:15,9/27/21 19:21,R_1dc6VwCSn1BRPEJ,bf_26,21,5,0,b_f,black,female,5,1,5,1,1,1,4,4,30,2,1,N/A
9/27/21 12:33,9/27/21 12:35,R_1dFFDDR2tZ0fWHk,bf_27,17,5,0,b_f,black,female,2,2,5,4,1,1,1,6,19,2,1,
9/27/21 10:22,9/27/21 10:29,R_1DOKCJ0Zohsw7rH,bf_28,11,5,0,b_f,black,female,4,4,6,6,1,1,3,7,38,2,1,"I am married, with no kids and I enjoy quiet time with candles."
9/27/21 13:28,9/27/21 13:36,R_1DVbz7B7wYer6hL,bf_29,21,5,0,b_f,black,female,4,4,5,4,1,1,4,6,23,2,1,
9/27/21 12:02,9/27/21 12:10,R_1E0Y3HmQWmKnx4W,bf_30,11,5,0,b_f,black,female,5,4,5,4,2,1,3,5,44,2,1,Nothing at this time 
9/27/21 16:43,9/27/21 16:47,R_1eDj0wqljKbRnfV,bf_31,21,5,0,b_f,black,female,3,1,4,3,2,2,1,1,36,2,1,
9/27/21 17:44,9/27/21 17:49,R_1f47zzaZFbhYmZq,bf_32,21,5,0,b_f,black,female,4,3,5,6,2,1,1,6,28,2,1,
9/27/21 11:45,9/27/21 11:51,R_1fd5zp0TXCMmtrr,bf_33,21,5,0,b_f,black,female,3,4,4,4,2,1,1,7,20,2,1,
9/27/21 12:20,9/27/21 12:23,R_1FPVbRZ6WuMDkHi,bf_34,11,5,0,b_f,black,female,2,2,2,2,2,1,1,3,22,2,1,No
9/27/21 11:50,9/27/21 11:56,R_1g1hyTd71iKzci4,bf_35,11,5,0,b_f,black,female,5,6,7,7,1,1,3,7,41,2,1,
9/27/21 11:55,9/27/21 11:59,R_1GE6AhNzYYuzB74,bf_36,11,5,0,b_f,black,female,3,3,3,3,2,1,2,5,18,2,1,
9/27/21 12:04,9/27/21 12:07,R_1GQ4x3MFOmBEg2e,bf_37,11,5,0,b_f,black,female,4,4,6,6,1,1,5,7,37,2,1,
9/27/21 16:09,9/27/21 16:13,R_1H0PhaJL74VWzdX,bf_38,21,5,0,b_f,black,female,4,3,6,4,2,1,2,5,21,2,1,
9/27/21 12:50,9/27/21 12:56,R_1HcRz3XqK1Jz7Hx,bf_39,11,5,0,b_f,black,female,5,3,5,3,1,1,2,5,18,2,1,Nope
9/27/21 14:14,9/27/21 14:17,R_1iaGS8IzkTqzhvI,bf_40,11,5,0,b_f,black,female,4,3,4,3,1,1,3,5,18,2,1,
9/27/21 15:56,9/27/21 16:00,R_1IMcGNC5fxKLUZu,bf_41,21,5,0,b_f,black,female,4,3,4,4,2,2,3,5,26,2,1,No. 
9/27/21 17:09,9/27/21 17:12,R_1inzpjPSp1kL4g0,bf_42,11,5,0,b_f,black,female,4,4,5,5,1,1,3,5,20,2,1,
9/27/21 11:20,9/27/21 11:24,R_1jdjlAW7xxZQpAd,bf_44,21,5,0,b_f,black,female,5,3,6,5,2,1,1,7,20,2,1,
9/27/21 14:44,9/27/21 14:47,R_1jJrQHCAY3cfZ1F,bf_45,11,5,0,b_f,black,female,5,4,5,5,1,1,3,5,24,2,1,
9/27/21 16:35,9/27/21 16:47,R_1jkrNhLYnGpBUCu,bf_46,21,5,0,b_f,black,female,4,4,6,6,2,1,3,7,31,2,1,No
9/27/21 14:18,9/27/21 14:25,R_1jPRVmUnRl7OSl3,bf_47,11,5,0,b_f,black,female,7,4,7,4,1,1,3,5,19,2,1,I wonder what this is about 🤔
9/27/21 16:22,9/27/21 16:35,R_1JWpyUXetagC2ew,bf_48,21,5,0,b_f,black,female,7,5,7,7,1,1,4,7,27,2,1,
9/27/21 11:32,9/27/21 11:36,R_1Kmazmt3o9OWfro,bf_49,11,5,0,b_f,black,female,4,4,4,4,2,1,3,5,21,2,1,
9/27/21 15:26,9/27/21 15:31,R_1kT5KhzSDbAaDp7,bf_50,11,5,0,b_f,black,female,6,5,6,6,1,1,5,6,38,2,1,none
9/27/21 15:14,9/27/21 15:25,R_1l0M2LGpsELTEek,bf_51,11,5,0,b_f,black,female,5,4,5,5,1,2,5,6,27,2,1,
9/27/21 10:32,9/27/21 10:37,R_1lcWGYYK08Nxzwg,bf_52,21,5,0,b_f,black,female,4,2,4,4,1,1,4,5,49,2,1,
9/27/21 13:05,9/27/21 13:09,R_1luZqERtiX68o4z,bf_53,21,5,0,b_f,black,female,4,3,4,4,2,1,2,5,21,2,1,No
9/27/21 17:23,9/27/21 17:28,R_1LXoVoqTcZElgt3,bf_54,21,5,0,b_f,black,female,7,5,7,5,1,1,5,6,37,2,1,"This was a fun and interesting survey, very unique."
9/27/21 16:30,9/27/21 16:34,R_1mKRIs1s2uwsJbe,bf_55,11,5,0,b_f,black,female,6,5,7,5,1,1,3,6,31,2,1,
9/27/21 13:40,9/27/21 13:44,R_1mOa1Arf1I83CBT,bf_56,21,5,0,b_f,black,female,4,4,4,4,1,1,3,6,45,2,1,No
9/27/21 18:05,9/27/21 18:08,R_1MRmRrUmmKAWgUH,bf_57,11,5,0,b_f,black,female,1,1,1,1,2,1,3,3,19,2,1,
9/27/21 14:25,9/27/21 14:34,R_1mUFQD43bIPZuVT,bf_58,11,5,0,b_f,black,female,6,5,5,6,1,1,5,6,42,2,1,
9/27/21 15:14,9/27/21 15:22,R_1myGyHrTrNsXbgv,bf_59,11,5,0,b_f,black,female,5,3,5,4,1,1,1,1,26,2,1,
9/27/21 10:17,9/27/21 10:22,R_1NgG3vm6JKCeF7a,bf_60,11,5,0,b_f,black,female,3,2,5,4,2,1,2,3,32,2,1,
9/27/21 14:37,9/27/21 14:48,R_1NkN2sU6P3GZ0Ex,bf_61,11,5,0,b_f,black,female,7,7,7,7,1,1,5,7,19,2,1,
9/27/21 12:58,9/27/21 13:03,R_1NqeN08DrE4Xmgh,bf_62,21,5,0,b_f,black,female,4,4,4,4,1,2,3,5,49,2,1,no
9/27/21 12:37,9/27/21 12:42,R_1nVfNdN4oESgdIc,bf_63,21,5,0,b_f,black,female,5,5,5,5,1,1,3,6,23,2,1,
9/27/21 18:51,9/27/21 18:55,R_1oEZtXR87jVOlC1,bf_64,3,5,0,b_f,black,female,7,3,7,5,1,1,2,7,22,2,1,This was an interesting survey! Thank you for this opportunity and I experienced no difficulties during my time.
9/27/21 10:03,9/27/21 10:08,R_1oGy5iQTko4s2fB,bf_65,11,5,0,b_f,black,female,2,1,3,2,2,1,2,5,24,2,1,
9/27/21 13:53,9/27/21 13:57,R_1OH5HJvZJOD0jty,bf_66,21,5,0,b_f,black,female,4,4,4,3,1,1,3,6,19,2,1,No
9/27/21 15:16,9/27/21 15:19,R_1r9qHlKpVffN63x,bf_67,21,5,0,b_f,black,female,3,3,3,3,1,1,3,5,23,2,1,
9/27/21 18:36,9/27/21 18:41,R_1rdZtZ51MLKi20P,bf_68,11,5,0,b_f,black,female,2,1,5,3,2,1,1,7,21,2,1,
9/27/21 14:29,9/27/21 14:35,R_1re2d1JfJvOIa4N,bf_69,11,5,0,b_f,black,female,2,1,3,1,2,1,3,4,27,2,1,
9/27/21 11:00,9/27/21 11:05,R_1U0617i9UNhnoul,bf_70,21,5,0,b_f,black,female,4,2,4,2,2,1,2,3,23,2,1,
9/27/21 11:21,9/27/21 11:30,R_217lwHXG74pnmDE,bf_71,11,5,0,b_f,black,female,7,7,7,7,1,1,7,7,33,2,1,I thought I was really going to chat with those two ladies.
9/27/21 11:30,9/27/21 11:36,R_21BMo3iHbNbnb7k,bf_72,11,5,0,b_f,black,female,4,4,6,5,2,1,3,6,22,2,1,
9/27/21 15:16,9/27/21 15:20,R_21mFogOhYnsf06x,bf_73,11,5,0,b_f,black,female,4,3,5,5,2,1,2,7,47,2,1,No
9/27/21 14:43,9/27/21 14:46,R_21oYw59PwG9lMXO,bf_74,17,5,0,b_f,black,female,5,4,5,4,1,1,2,2,23,2,1,
9/27/21 16:54,9/27/21 16:58,R_21zHmSQHsan7ftL,bf_75,21,5,0,b_f,black,female,5,2,5,4,1,1,3,7,20,2,1,
9/27/21 19:13,9/27/21 19:16,R_22VcHkD113Qur7P,bf_76,17,5,0,b_f,black,female,2,2,2,3,2,2,1,6,23,2,1,
9/27/21 14:25,9/27/21 14:29,R_22zyPqNvKY7IErT,bf_77,21,5,0,b_f,black,female,3,4,3,5,2,2,2,5,25,2,1,
9/27/21 11:28,9/27/21 11:31,R_24HnNcVCGivblZV,bf_78,21,5,0,b_f,black,female,3,4,4,5,1,1,3,4,22,2,1,
9/27/21 13:31,9/27/21 13:35,R_24nLGulbwYzx8dw,bf_79,11,5,0,b_f,black,female,7,7,7,7,1,1,3,7,23,2,1,fun survey 
9/27/21 12:37,9/27/21 12:41,R_24o7PnJpJ2DmPfX,bf_80,11,5,0,b_f,black,female,7,6,7,7,1,1,1,6,21,2,1,
9/27/21 15:11,9/27/21 15:15,R_25F2kukBE75JoBz,bf_81,17,5,0,b_f,black,female,5,3,7,5,2,1,1,7,38,2,1,No
9/27/21 16:35,9/27/21 16:41,R_269Zz4bNsThQkur,bf_82,21,5,0,b_f,black,female,3,3,5,5,1,1,2,2,26,2,1,
9/27/21 13:34,9/27/21 13:39,R_27EBtPj2LBiaZRe,bf_83,21,5,0,b_f,black,female,6,5,6,4,1,1,5,6,19,2,1,
9/27/21 18:41,9/27/21 18:47,R_27EghivFmMgKeJ9,bf_84,21,5,0,b_f,black,female,7,7,7,6,1,1,5,7,38,2,1,
9/27/21 14:15,9/27/21 14:21,R_28A1qGKvBr7rgyG,bf_86,11,5,0,b_f,black,female,6,6,6,7,1,2,7,7,36,2,1,
9/27/21 14:14,9/27/21 14:17,R_28Hf8rxKOs7t4Pw,bf_87,21,5,0,b_f,black,female,4,4,6,5,2,1,1,7,19,2,1,
9/27/21 11:29,9/27/21 11:36,R_290wdUEkq6DHFSm,bf_88,11,5,0,b_f,black,female,6,4,6,4,1,1,5,6,28,2,1,
9/27/21 14:15,9/27/21 14:21,R_29aVw9GTPqLQCGv,bf_89,11,5,0,b_f,black,female,1,1,2,1,2,1,1,3,19,2,1,
9/27/21 15:23,9/27/21 15:27,R_29ubP2ORAuNZ3Ma,bf_90,11,5,0,b_f,black,female,5,5,6,5,1,1,3,6,21,2,1,I kinda wanted to chat with the others.
9/27/21 9:55,9/27/21 10:13,R_2aaw5pGpGrKeYMf,bf_91,21,5,0,b_f,black,female,5,4,7,7,1,1,4,6,30,2,1,
9/27/21 16:17,9/27/21 16:20,R_2ahOMNTATMtE3hs,bf_92,21,5,0,b_f,black,female,6,4,6,6,1,1,4,7,22,2,1,
9/27/21 12:54,9/27/21 12:59,R_2AL3fBcxkZJUDdC,bf_93,21,5,0,b_f,black,female,6,5,6,3,1,1,2,3,22,2,1,No 
9/27/21 13:52,9/27/21 14:01,R_2aLIVLN6APyi8ZB,bf_94,21,5,0,b_f,black,female,5,4,5,4,1,1,4,7,34,2,1,I'm intriqued 
9/27/21 13:24,9/27/21 13:29,R_2arWoKsNwDwgIdZ,bf_95,21,5,0,b_f,black,female,4,3,7,5,2,1,2,6,22,2,1,
9/27/21 17:33,9/27/21 17:41,R_2b3Ea8U7OQw1w8p,bf_96,21,5,0,b_f,black,female,5,4,6,6,1,1,2,6,40,2,1,None 
9/27/21 12:47,9/27/21 13:00,R_2Bm15PvtSVSpyNr,bf_97,21,5,0,b_f,black,female,4,4,5,5,2,1,3,5,27,2,1,
9/27/21 16:42,9/27/21 16:45,R_2Bt9uiHrKJ9WwSI,bf_98,21,5,0,b_f,black,female,4,4,4,4,1,1,3,5,24,2,1,N/A
9/27/21 18:58,9/27/21 19:03,R_2Bu5Y3A7mh3GDlI,bf_99,21,5,0,b_f,black,female,5,4,5,4,1,1,3,6,31,2,1,
9/27/21 18:16,9/27/21 18:19,R_2BybDzH2UAo18IV,bf_100,11,5,0,b_f,black,female,7,4,7,7,1,1,1,7,18,2,1,
9/27/21 14:53,9/27/21 15:05,R_2bZXEFwuPG8oOPr,bf_101,21,5,0,b_f,black,female,4,4,5,4,2,1,3,5,36,2,1,None
9/27/21 17:22,9/27/21 17:26,R_2ceCCcPhXx8wguf,bf_102,11,5,0,b_f,black,female,3,7,6,2,2,1,1,7,34,2,1,"No, not really"
9/27/21 15:08,9/27/21 15:12,R_2CVCjg6YmC7kJ0g,bf_103,11,5,0,b_f,black,female,6,4,7,4,2,1,3,5,20,2,1,
9/27/21 14:50,9/27/21 14:55,R_2cw78ZCzaN2dOVS,bf_104,11,5,0,b_f,black,female,4,3,4,3,1,2,2,5,24,2,1, I chose the second participant(the blonde) because she wasn't as similar to me and thought that'd make her more interesting to get to know.
9/27/21 15:24,9/27/21 15:28,R_2dGU1znW7aSa5A0,bf_105,21,5,0,b_f,black,female,1,1,1,1,2,2,2,2,50,2,1,No
9/27/21 12:03,9/27/21 12:07,R_2dimXaha4dLzB6J,bf_106,21,5,0,b_f,black,female,5,5,5,5,1,1,4,6,38,2,1,
9/27/21 15:48,9/27/21 15:56,R_2e27aRVQEdYjQm3,bf_107,11,5,0,b_f,black,female,7,7,7,7,1,1,1,7,31,2,1,The survey was interesting. 
9/27/21 14:59,9/27/21 15:05,R_2ea59GFneQWQ1D3,bf_108,11,5,0,b_f,black,female,2,2,2,3,2,1,2,6,20,2,1,N/A
9/27/21 18:51,9/27/21 18:56,R_2Em0LMo5FjiDRQk,bf_109,11,5,0,b_f,black,female,4,3,4,4,1,1,3,4,23,2,1,
9/27/21 12:48,9/27/21 12:53,R_2EoZ0flVoD79n3Y,bf_110,21,5,0,b_f,black,female,4,4,4,4,2,1,4,7,44,2,1,No
9/27/21 16:28,9/27/21 16:32,R_2Eue49XYgmSR9vO,bf_111,21,5,0,b_f,black,female,3,1,4,4,2,1,3,4,28,2,1,
9/27/21 10:29,9/27/21 10:34,R_2eUNTo7fJYEAimV,bf_112,21,5,0,b_f,black,female,5,3,6,6,2,1,2,6,21,2,1,
9/27/21 10:17,9/27/21 10:24,R_2f9ducK5g99Xrpc,bf_113,11,5,0,b_f,black,female,6,4,6,6,1,1,4,7,36,2,1,
9/27/21 16:47,9/27/21 16:54,R_2fAOPXx6M5rJuk9,bf_114,21,5,0,b_f,black,female,1,1,1,1,1,2,2,3,63,2,1,no
9/27/21 13:40,9/27/21 13:42,R_2fGW9BEvVPZsbL2,bf_115,11,5,0,b_f,black,female,4,3,6,5,2,1,4,6,30,2,1,
9/27/21 14:40,9/27/21 14:46,R_2fk7VEwTEZD88L4,bf_116,21,5,0,b_f,black,female,7,4,7,4,1,1,5,6,34,2,1,
9/27/21 12:56,9/27/21 13:02,R_2frf4ES1mytPSpr,bf_117,21,5,0,b_f,black,female,2,1,4,2,2,2,1,4,18,2,1,
9/27/21 11:35,9/27/21 11:42,R_2ONELtUuB0MeEu3,bf_119,21,5,0,b_f,black,female,6,5,6,5,2,1,2,6,23,2,1,N/A
9/27/21 8:47,9/27/21 8:52,R_2OVHRJS0PpPOynz,bf_120,17,5,0,b_f,black,female,3,3,4,4,2,1,3,5,43,2,1,n/a
9/27/21 11:58,9/27/21 12:02,R_2P7oDZ52BWSfrRp,bf_122,11,5,0,b_f,black,female,3,3,4,4,2,1,1,4,19,2,1,None
9/27/21 17:28,9/27/21 17:32,R_2P8dQVXsqHR56Ei,bf_123,21,5,0,b_f,black,female,6,4,7,6,1,1,5,7,28,2,1,
9/27/21 18:28,9/27/21 18:32,R_2pK2grIj0N5svum,bf_124,21,5,0,b_f,black,female,2,2,5,4,2,1,2,7,24,2,1,I found it interesting how this study actually focuses more on whether we are more interested in communicating with people that look more like us rather than those that don't. 
9/27/21 17:38,9/27/21 17:42,R_2pQ844yl7HSG3vo,bf_125,17,5,0,b_f,black,female,4,4,4,4,2,1,2,5,19,2,1,Nope.
9/27/21 13:46,9/27/21 13:51,R_2q4A1ZOKRbYRWCe,bf_126,21,5,0,b_f,black,female,4,4,5,4,1,1,4,6,19,2,1,
9/27/21 17:24,9/27/21 17:35,R_2qBDXShzdTyvEHF,bf_127,21,5,0,b_f,black,female,7,5,7,6,1,1,4,7,48,2,1,
9/27/21 12:42,9/27/21 12:47,R_2qeoB2uNsI99Cps,bf_128,21,5,0,b_f,black,female,4,4,4,4,2,1,4,4,20,2,1,
9/27/21 17:50,9/27/21 17:58,R_2Qg3Io1HKlos9ty,bf_129,11,5,0,b_f,black,female,7,3,7,5,2,1,2,6,21,2,1,
9/27/21 13:10,9/27/21 13:13,R_2QlXno2jOc0CUw9,bf_130,21,5,0,b_f,black,female,5,5,6,5,1,1,3,6,25,2,1,
9/27/21 11:35,9/27/21 11:39,R_2qvIWuWhiu9ON7y,bf_131,21,5,0,b_f,black,female,4,4,4,5,1,1,3,5,22,2,1,
